From	To
Q9SJF3	3702.AT1G08370.1
P78406	9606.ENSP00000379182
O22691	3702.AT1G04330.1
Q9Y394	9606.ENSP00000216500
P50398	10116.ENSRNOP00000053135
P04925	10090.ENSMUSP00000088833
Q9LX49	3702.AT3G59220.1
Q8VYU9	3702.AT2G46735.1
O70441	10116.ENSRNOP00000036740
Q7DLR9	3702.AT1G56450.1
O65674	3702.AT4G34470.1
Q9LTC4	3702.AT3G23250.1
Q9C7T4	3702.AT1G72210.1
Q5T6F0	9606.ENSP00000355114
Q39070	3702.AT4G35620.1
Q9LHG8	3702.AT3G12400.1
Q9M0J5	3702.AT4G28110.1
P49177	3702.AT4G34460.1
Q9FDZ9	3702.AT1G57660.1
P19627	10116.ENSRNOP00000001779
Q9SZI2	3702.AT4G26110.1
Q15052	9606.ENSP00000250617
Q7TNJ2	10116.ENSRNOP00000063805
P46600	3702.AT4G17460.1
P50990	9606.ENSP00000286788
Q5PP38	3702.AT5G47140.1
Q5M7T6	10116.ENSRNOP00000023606
Q9LPL4	3702.AT1G21410.1
Q9LUW6	3702.AT3G22310.1
P29382	3702.AT5G15800.2
Q9LQ65	3702.AT1G59530.1
D4AE80	10116.ENSRNOP00000021473
Q9FPE7	3702.AT1G79270.1
P67999	10116.ENSRNOP00000005226
Q0WPF2	3702.AT4G04885.1
Q9SVC2	3702.AT3G52400.1
Q9M315	3702.AT3G61530.2
Q6GMN2	10116.ENSRNOP00000005687
P70414	10090.ENSMUSP00000083725
O95155	9606.ENSP00000343001
Q9ERR2	10116.ENSRNOP00000005925
Q9LRM4	3702.AT3G21890.1
Q8N302	9606.ENSP00000316109
P35131	3702.AT5G41700.4
Q9LFG2	3702.AT3G53580.1
Q9LIA8	3702.AT3G29360.1
P04961	10116.ENSRNOP00000028887
Q9LRP7	3702.AT3G15580.1
P06241	9606.ENSP00000346671
Q9T0H1	3702.AT4G13500.1
Q9C9U2	3702.AT1G73690.1
Q9FXH3	3702.AT1G19740.1
Q9FF39	3702.AT5G38170.1
C0LGQ5	3702.AT4G20140.1
Q9FZ96	3702.AT1G28230.1
Q9SKT1	3702.AT2G20880.1
B5DF98	10116.ENSRNOP00000011406
Q9LYS8	3702.AT3G59080.1
D4A9L2	10116.ENSRNOP00000064933
Q8RWW3	3702.AT5G62030.1
Q9C5T4	3702.AT4G31800.1
Q84JH7	3702.AT1G50170.1
Q9LXE3	3702.AT5G09800.1
Q6NNP0	3702.AT5G50230.1
Q9LZ65	3702.AT5G04600.1
C0LGW6	3702.AT5G62230.1
Q9FZK5	3702.AT1G27300.1
Q9M1B4	3702.AT3G59530.1
Q67ZF8	3702.AT1G63820.1
Q9CAS6	3702.AT1G69930.1
D3ZX01	10116.ENSRNOP00000049546
Q9C5H4	3702.AT3G16270.1
F4HWC3	3702.AT1G20970.1
P63017	10090.ENSMUSP00000015800
Q62812	10116.ENSRNOP00000007398
P68101	10116.ENSRNOP00000013375
Q4FZT9	10116.ENSRNOP00000002358
Q5NIB1	177416.FTT_0165c
Q810W7	10116.ENSRNOP00000004646
P21571	10116.ENSRNOP00000002116
Q9LTW2	3702.AT3G12720.1
A8MQR0	3702.AT1G68910.1
F4KGE8	3702.AT5G58960.1
D3ZHV2	10116.ENSRNOP00000041065
Q9FMM4	3702.AT5G42940.1
O82256	3702.AT2G47890.1
P60517	10116.ENSRNOP00000023724
D4ABZ4	10116.ENSRNOP00000021068
Q29Q34	3702.AT5G19440.1
Q9SB64	3702.AT4G24690.1
O88588	10116.ENSRNOP00000027632
Q94JX5	3702.AT1G10200.1
P08708	9606.ENSP00000346046
Q8VZK0	3702.AT5G18650.1
Q9LPK4	3702.AT1G21560.3
Q9STE5	3702.AT3G46710.1
Q8LEQ0	3702.AT5G47700.1
Q9SVQ9	3702.AT4G13180.1
Q9M9S0	3702.AT1G14440.1
P25786	9606.ENSP00000414359
O22558	3702.AT2G17700.1
Q84MC3	3702.AT3G47980.1
Q9SLH0	3702.AT2G27050.1
P63138	10116.ENSRNOP00000004970
Q63053	10116.ENSRNOP00000063719
Q8L8Q3	3702.AT3G27650.1
P61960	9606.ENSP00000368970
Q8K4X7	10090.ENSMUSP00000024594
Q9LJR2	3702.AT3G15356.1
P27008	10116.ENSRNOP00000004232
Q9ER34	10116.ENSRNOP00000029144
Q9LIE1	3702.AT3G22220.1
P97839	10116.ENSRNOP00000034166
P55161	10116.ENSRNOP00000059233
Q9LJB7	3702.AT3G21150.1
Q9M1P5	3702.AT3G62290.3
P05982	10116.ENSRNOP00000017175
Q9SUL7	3702.AT4G14580.1
Q9CAZ0	3702.AT1G08710.2
Q8L9S7	3702.AT3G52920.1
P09651	9606.ENSP00000341826
Q6UN15	9606.ENSP00000336752
Q9FZF2	3702.AT1G47760.1
Q920P6	10116.ENSRNOP00000014151
Q9SFT9	3702.AT3G07090.1
Q9FJD0	3702.AT5G53530.1
Q12965	9606.ENSP00000288235
Q01908	3702.AT4G04640.1
Q9SUA7	3702.AT4G21070.1
Q9SUR0	3702.AT4G23670.1
Q93VI3	3702.AT1G27400.1
Q5XI83	10116.ENSRNOP00000043528
Q9FMH8	3702.AT5G43060.1
P11275	10116.ENSRNOP00000041940
Q8L748	3702.AT3G14120.1
Q9FJ47	3702.AT5G45890.1
P11506	10116.ENSRNOP00000063572
Q1PFW3	3702.AT1G14750.1
Q5M7U6	10116.ENSRNOP00000006607
Q9SI93	3702.AT2G11810.1
Q00961	10116.ENSRNOP00000004477
Q8N573	9606.ENSP00000405424
Q63028	10116.ENSRNOP00000018072
F1S031	9823.ENSSSCP00000018131
Q9M0D8	3702.AT4G29450.1
Q3E7I5	3702.AT5G18960.1
Q8R2E7	10116.ENSRNOP00000066289
P69682	10116.ENSRNOP00000013272
P46013	9606.ENSP00000357643
Q5PQL2	10116.ENSRNOP00000021548
P08133	9606.ENSP00000346550
Q9SB63	3702.AT4G24680.1
O82162	3702.AT2G35320.1
P31689	9606.ENSP00000369127
Q6DBP8	3702.AT1G08010.1
Q5PPJ9	10116.ENSRNOP00000023527
Q9SUR6	3702.AT4G23600.1
P19490	10116.ENSRNOP00000064722
Q9LFJ7	3702.AT5G17060.1
Q9ZVU5	3702.AT1G55460.1
Q0IGM5	3702.AT1G56080.1
O49484	3702.AT4G34210.1
P55011	9606.ENSP00000262461
O43660	9606.ENSP00000424417
Q86U42	9606.ENSP00000216727
Q9QYU4	10116.ENSRNOP00000066476
Q3KR94	10116.ENSRNOP00000046415
O75886	9606.ENSP00000263904
B2GV74	10116.ENSRNOP00000050555
Q8S3F1	3702.AT2G22770.1
F1MAL5	10116.ENSRNOP00000036862
P10499	10116.ENSRNOP00000026731
Q93XX2	3702.AT3G01670.1
P20651	10116.ENSRNOP00000010476
Q93VH5	3702.AT5G10730.1
Q4G017	10116.ENSRNOP00000032758
O80565	3702.AT2G43950.1
P60660	9606.ENSP00000446955
Q6AXY8	10116.ENSRNOP00000027511
P57088	9606.ENSP00000422473
O55007	10116.ENSRNOP00000059440
Q94K07	3702.AT5G56950.1
P32004	9606.ENSP00000359077
Q9CAW4	3702.AT3G05000.1
O80895	3702.AT2G32580.1
Q58WW2	9606.ENSP00000356814
O00241	9606.ENSP00000371018
Q96GD0	9606.ENSP00000215904
Q9FGN0	3702.AT5G51430.1
Q9M9L0	3702.AT3G05870.1
P04233	9606.ENSP00000009530
Q3KRE8	10116.ENSRNOP00000023582
P26433	10116.ENSRNOP00000020711
Q08733	3702.AT1G01620.1
Q9QXY2	10116.ENSRNOP00000016070
D3ZAA9	10116.ENSRNOP00000052061
Q84JR3	3702.AT4G21705.1
Q7TPW1	10090.ENSMUSP00000037120
Q9SJ50	3702.AT2G36000.1
Q9M2R1	3702.AT3G57860.1
Q9Z269	10116.ENSRNOP00000007554
Q8L7G8	3702.AT4G17760.1
Q9LYW5	3702.AT5G03200.1
Q9C9Y6	3702.AT3G08710.1
Q9M2P4	3702.AT3G58040.1
Q8RXF1	3702.AT1G14650.2
P53767	10116.ENSRNOP00000001248
Q9FG37	3702.AT5G06680.1
P19357	10116.ENSRNOP00000023256
Q93WB2	3702.AT5G25280.2
F4IK01	3702.AT2G41350.2
P20761	10116.ENSRNOP00000044037
P60300	3702.AT5G33280.1
D4AE59	10116.ENSRNOP00000057414
O80594	3702.AT1G10030.1
Q8IWU5	9606.ENSP00000353007
O00555	9606.ENSP00000353362
O65685	3702.AT4G34610.1
Q39258	3702.AT4G11150.1
B2GUZ5	10116.ENSRNOP00000052868
Q9FKB0	3702.AT5G48870.1
Q63664	10116.ENSRNOP00000018057
P30153	9606.ENSP00000324804
Q84K50	3702.AT5G14600.1
O88339	10116.ENSRNOP00000021286
P67809	9606.ENSP00000361626
Q9ZQE0	3702.AT2G15740.1
Q9FEA2	3702.AT5G64050.1
Q9LKW9	3702.AT2G01980.1
Q794E4	10116.ENSRNOP00000019529
Q9C5X3	3702.AT1G12360.1
Q9JIL3	10116.ENSRNOP00000009354
Q949S9	3702.AT3G18165.1
Q9ZRW8	3702.AT1G78380.1
Q9CAW9	3702.AT3G11590.1
Q9FYD1	3702.AT3G43590.1
P62158	9606.ENSP00000272298
Q9LID6	3702.AT3G13640.1
F4IPE3	3702.AT2G01940.3
Q39173	3702.AT5G16990.1
Q9XIB5	3702.AT1G49480.1
Q9Z2Q4	10116.ENSRNOP00000023973
Q8GWB4	3702.AT2G43110.1
P52434	9606.ENSP00000415536
Q05431	3702.AT1G07890.8
B1WC60	10116.ENSRNOP00000023619
A0A1U7QUA9	10036.XP_005074851.1
A6NFI3	9606.ENSP00000477706
Q9S709	3702.AT1G27650.1
Q9LYW2	3702.AT5G03230.1
F4K162	3702.AT5G19490.1
Q84WW6	3702.AT1G76710.2
Q9FMF9	3702.AT5G64270.1
A0A1U8C662	10036.XP_005078566.1
Q8GYJ9	3702.AT1G31160.1
O22971	3702.AT2G34180.1
P18653	10090.ENSMUSP00000101514
Q6PKG0	9606.ENSP00000336721
Q9SAG6	3702.AT1G80940.1
Q9C8N5	3702.AT1G34370.2
Q62651	10116.ENSRNOP00000027537
Q39254	3702.AT3G13320.1
Q58G47	3702.AT1G48500.1
Q39262	3702.AT5G25160.1
P61589	10116.ENSRNOP00000066672
B9DFG5	3702.AT3G59350.1
O80626	3702.AT2G39390.1
P15311	9606.ENSP00000356042
P56795	3702.ATCG00810.1
Q9Y4X0	9606.ENSP00000262844
Q9NVD7	9606.ENSP00000334008
Q8L603	3702.AT4G20300.2
P24050	10116.ENSRNOP00000026528
Q16629	9606.ENSP00000325905
D4A5I9	10116.ENSRNOP00000016428
P35571	10116.ENSRNOP00000043749
Q64568	10116.ENSRNOP00000035695
Q9SKC1	3702.AT2G31790.1
P09895	10116.ENSRNOP00000036514
Q9FN37	3702.AT5G53890.1
Q9SVX5	3702.AT3G57600.1
Q9SXZ2	3702.AT1G65480.1
Q9FNP4	3702.AT5G61230.1
P11762	10116.ENSRNOP00000013538
Q944A7	3702.AT4G35230.1
Q8L4M1	3702.AT2G19430.1
P13107	10116.ENSRNOP00000030069
Q9CAL8	3702.AT1G70460.1
P55228	3702.AT5G48300.1
Q14008	9606.ENSP00000432768
P50137	10116.ENSRNOP00000021862
Q9SHD3	3702.AT2G45080.1
P19332	10116.ENSRNOP00000006856
Q9M0I7	3702.AT4G28200.1
Q96RL6	9606.ENSP00000412361
Q9S816	3702.AT3G03540.1
O54857	10116.ENSRNOP00000028143
Q9SIB9	3702.AT2G05710.1
Q6P3V8	10116.ENSRNOP00000049419
Q9C710	3702.AT1G66500.1
O81629	3702.AT4G10840.1
Q9FRI0	3702.AT1G25310.1
P93751	3702.AT2G41940.1
Q96DN0	9606.ENSP00000266397
Q9SSQ8	3702.AT1G52560.1
Q94B59	3702.AT5G09450.1
Q5Q0E6	3702.AT1G60460.1
P31421	10116.ENSRNOP00000017607
Q9M126	3702.AT4G01550.1
P20115	3702.AT2G44350.2
Q9ZW30	3702.AT2G29490.1
Q6NQ88	3702.AT5G58760.1
Q9FG05	3702.AT5G06650.1
Q9LJW6	3702.AT3G28900.1
P06211	10116.ENSRNOP00000026350
Q8VZU2	3702.AT5G08080.3
Q94AY1	3702.AT5G14760.1
F4KGQ0	3702.AT5G03690.1
Q1G3F7	3702.AT5G19485.1
Q29PT3	3702.AT3G49760.1
P62890	10116.ENSRNOP00000054398
P29516	3702.AT5G23860.1
Q5NHX0	177416.FTT_0323
Q6W3E9	10116.ENSRNOP00000049901
Q8VYP5	3702.AT3G60800.1
Q9ZT84	3702.AT1G80340.1
Q9LMT0	3702.AT1G18040.1
Q9FWY7	3702.AT1G02690.2
Q2MJT0	10116.ENSRNOP00000065122
D3ZK47	10116.ENSRNOP00000060879
O80345	3702.AT4G28980.2
Q8H0T9	3702.AT5G23430.1
Q39008	3702.AT4G08500.1
Q91ZD4	10090.ENSMUSP00000027837
P04083	9606.ENSP00000366109
Q9C9H1	3702.AT1G68360.1
P92981	3702.AT1G62180.1
Q63645	10116.ENSRNOP00000058298
Q2PS20	10116.ENSRNOP00000010938
Q8VY80	3702.AT1G22160.1
P11442	10116.ENSRNOP00000005987
Q27IK7	3702.AT3G17360.1
Q8VZM1	3702.AT1G80410.2
Q9FG13	3702.AT5G06570.2
P35680	9606.ENSP00000480291
Q9FG29	3702.AT5G06780.1
Q93ZB1	3702.AT1G32540.1
A2RVS6	3702.AT3G49430.3
Q5NI96	177416.FTT_0185
Q8L611	3702.AT3G63460.1
Q9Y265	9606.ENSP00000318297
Q9C865	3702.AT1G31440.1
Q63648	10116.ENSRNOP00000010690
P07727	10116.ENSRNOP00000063384
Q8RU59	3702.AT2G04038.1
Q06880	10116.ENSRNOP00000064345
O82660	3702.AT5G23120.1
B0BN19	10116.ENSRNOP00000061148
Q9M2J9	3702.AT3G58170.1
Q9LUC3	3702.AT3G14720.1
Q8GYN5	3702.AT3G25070.1
P61265	10116.ENSRNOP00000026063
Q92610	9606.ENSP00000452877
P0C1X8	10116.ENSRNOP00000044665
P42762	3702.AT5G51070.1
Q96E39	9606.ENSP00000446099
Q42569	3702.AT5G05690.1
O04616	3702.AT4G01150.1
P16989	9606.ENSP00000228251
C0LGE4	3702.AT1G12460.1
Q9JLH6	10116.ENSRNOP00000021418
F1SBK5	9823.ENSSSCP00000007526
A0A1U7QGQ7	10036.XP_005065732.1
Q9GZT6	9606.ENSP00000434724
O08679	10116.ENSRNOP00000028763
Q9HC36	9606.ENSP00000306080
Q8WXF0	9606.ENSP00000414302
O82089	3702.AT3G56240.1
O80533	3702.AT1G09500.1
Q94AI6	3702.AT1G71820.2
Q9SIM9	3702.AT2G42620.1
P48721	10116.ENSRNOP00000026696
Q99N34	10116.ENSRNOP00000034722
Q9QWI6	10090.ENSMUSP00000103222
P07305	9606.ENSP00000344504
P52947	10116.ENSRNOP00000066935
Q9Y4E5	9606.ENSP00000359740
Q8VYS8	3702.AT5G50020.2
O08992	10090.ENSMUSP00000029912
Q62921	10116.ENSRNOP00000047637
Q9LNR3	3702.AT1G17420.1
P63326	10116.ENSRNOP00000043693
Q9UIF8	9606.ENSP00000376534
O49687	3702.AT4G17880.1
Q99376	10116.ENSRNOP00000002407
O65508	3702.AT4G36160.1
Q940Y3	3702.AT2G17410.1
Q6FI81	9606.ENSP00000377914
Q9LYD7	3702.AT5G11550.1
Q9UNX4	9606.ENSP00000308179
P78316	9606.ENSP00000405068
Q63369	10116.ENSRNOP00000028944
Q6DBH4	3702.AT2G23820.2
Q9FJ00	3702.AT5G37800.1
Q8K4S7	10116.ENSRNOP00000002719
P22492	9606.ENSP00000341214
Q9M0X8	3702.AT4G05170.1
Q9STX3	3702.AT4G24210.1
Q9JJK1	10116.ENSRNOP00000006777
P16290	10116.ENSRNOP00000018227
P25859	3702.AT3G54180.1
Q9LQ32	3702.AT1G33800.1
Q9CQD4	10090.ENSMUSP00000113588
Q6AXX6	10116.ENSRNOP00000014819
Q9FVX3	3702.AT1G77350.2
Q08112	3702.AT1G04270.1
Q5M7W4	10116.ENSRNOP00000059631
Q80Z30	10116.ENSRNOP00000003859
P40692	9606.ENSP00000231790
Q9FDX9	3702.AT3G63420.1
P12368	10116.ENSRNOP00000027552
F4J0P2	3702.AT3G50590.1
Q9R1J8	10116.ENSRNOP00000010395
Q940X9	3702.AT5G21160.3
Q99J82	10116.ENSRNOP00000025906
Q9M9S9	3702.AT1G14330.1
Q8LG76	3702.AT1G68520.1
Q9LZW4	3702.AT5G01820.1
Q8GUK5	3702.AT3G05625.1
Q9CA51	3702.AT1G74660.1
F4HVY0	3702.AT1G02205.3
Q8RY71	3702.AT1G54040.2
Q8H0X6	3702.AT3G12490.2
Q8S9I4	3702.AT4G02720.1
Q9SRY5	3702.AT1G02920.1
Q9FLI1	3702.AT5G51780.1
Q6GQP4	10116.ENSRNOP00000063486
Q9P1Y6	9606.ENSP00000264555
Q9STS3	3702.AT3G48150.1
Q9FL33	3702.AT5G46280.1
P61206	10116.ENSRNOP00000047811
Q9SW63	3702.AT4G36900.1
O43663	9606.ENSP00000377793
Q8H124	3702.AT2G34460.1
Q63151	10116.ENSRNOP00000020161
P07953	10116.ENSRNOP00000035212
Q8VHI8	10116.ENSRNOP00000028173
Q12840	9606.ENSP00000408979
Q9FI56	3702.AT5G50920.1
Q0PCS3	3702.AT3G19210.1
Q9C5G0	3702.AT1G30970.1
Q63358	10116.ENSRNOP00000048368
Q84TG3	3702.AT2G35930.1
Q9SFV7	3702.AT3G07270.1
Q1H5E9	3702.AT5G48470.1
A8MTY0	9606.ENSP00000413411
Q8W1P0	3702.AT4G26430.1
Q8GWB3	3702.AT3G05280.1
Q9FM11	3702.AT5G62840.1
Q01959	9606.ENSP00000270349
P06687	10116.ENSRNOP00000027497
O35394	10116.ENSRNOP00000027435
Q9SDS8	3702.AT1G35515.1
Q84XF3	3702.AT3G61760.1
F4KCL7	3702.AT5G09420.1
Q9LUT0	3702.AT3G17410.1
Q8IXI1	9606.ENSP00000321971
Q3MIE7	10116.ENSRNOP00000006628
P11035	3702.AT1G37130.1
Q9SLB9	3702.AT2G42400.1
P48679	10116.ENSRNOP00000026705
O35158	10116.ENSRNOP00000016247
Q8L7W0	3702.AT4G18060.1
Q37001	3702.AT5G65800.1
Q9FEB5	3702.AT3G52180.1
P15431	10116.ENSRNOP00000003170
Q6AY48	10116.ENSRNOP00000001675
Q9Y4I1	9606.ENSP00000382177
P07171	10116.ENSRNOP00000010845
Q9Z336	10116.ENSRNOP00000024656
O60506	9606.ENSP00000358635
Q38799	3702.AT5G50850.1
Q9C660	3702.AT1G26150.1
Q13617	9606.ENSP00000444856
P19327	10116.ENSRNOP00000013618
Q9LMG8	3702.AT1G13890.1
Q38885	3702.AT2G18710.1
Q8VZ93	3702.AT3G59840.1
D3ZWQ5	10116.ENSRNOP00000025119
Q94A38	3702.AT5G46250.1
Q6DBF6	3702.AT4G02725.1
P13437	10116.ENSRNOP00000060140
Q9H6A9	9606.ENSP00000347931
B9DGK6	3702.AT2G44210.2
Q9FGF3	3702.AT5G64430.1
Q9SZD4	3702.AT4G29040.1
Q680U9	3702.AT4G17020.3
Q9SJM1	3702.AT2G36840.1
Q8LBM2	3702.AT1G30135.1
Q9STX0	3702.AT4G24240.1
O82782	3702.AT2G36230.1
Q9XIC7	3702.AT1G34210.1
Q9C5J7	3702.AT5G56630.1
Q9SCL4	3702.AT3G49420.1
Q9FND0	3702.AT5G43960.1
Q96330	3702.AT5G08640.1
P52566	9606.ENSP00000228945
Q94B71	3702.AT1G14740.1
P83953	10116.ENSRNOP00000033271
Q9LSW8	3702.AT5G43430.1
Q9NR30	9606.ENSP00000346120
Q63634	10116.ENSRNOP00000018976
Q5HZ38	3702.AT5G60550.1
Q9SAF1	3702.AT1G13180.1
Q84LG2	3702.AT1G32150.1
F1LP64	10116.ENSRNOP00000022822
P31422	10116.ENSRNOP00000007572
P04764	10116.ENSRNOP00000024106
Q43314	3702.AT5G18170.1
Q941E9	3702.AT1G67865.1
Q8GXE2	3702.AT4G14716.1
P43294	3702.AT4G13020.3
Q920M9	10116.ENSRNOP00000020329
Q01205	10116.ENSRNOP00000007298
Q8S8M5	3702.AT2G46225.2
Q93ZM9	3702.AT5G13220.1
Q9LP48	3702.AT1G29195.1
Q9FV71	3702.AT5G22220.2
P80204	10116.ENSRNOP00000009452
Q9ULS5	9606.ENSP00000261226
G5E8Q8	10090.ENSMUSP00000109229
P08461	10116.ENSRNOP00000032890
Q1EBV6	3702.AT5G21010.1
Q9FW03	3702.AT3G29770.1
F4ICX9	3702.AT1G52410.2
Q9BY42	9606.ENSP00000023939
Q9FYK5	3702.AT1G24590.1
Q9LPW3	3702.AT1G12860.1
Q6Q7Y5	10116.ENSRNOP00000051938
Q39043	3702.AT5G42020.1
Q8S8E3	3702.AT2G40330.1
P04631	10116.ENSRNOP00000001743
P07153	10116.ENSRNOP00000066002
Q61481	10090.ENSMUSP00000099711
B2RZD5	10116.ENSRNOP00000015756
C0LGH8	3702.AT1G63430.2
P21463	10116.ENSRNOP00000005671
Q9JJ57	10090.ENSMUSP00000069063
P62813	10116.ENSRNOP00000004725
Q1PF17	3702.AT2G22750.2
P82995	10116.ENSRNOP00000009556
Q8R512	10116.ENSRNOP00000021342
B2GV15	10116.ENSRNOP00000020267
Q8GXR6	3702.AT3G58630.1
P04218	10116.ENSRNOP00000055253
Q9C7I9	3702.AT1G35240.1
Q7X659	3702.AT2G17790.1
Q8L831	3702.AT1G79690.1
P29314	10116.ENSRNOP00000015234
O22912	3702.AT2G47380.1
P53367	9606.ENSP00000395083
Q5M875	10116.ENSRNOP00000029333
Q8K3Y6	10116.ENSRNOP00000018782
Q15388	9606.ENSP00000355566
Q9ZT92	3702.AT4G02940.1
Q9SD04	3702.AT3G51450.1
P29511	3702.AT4G14960.2
Q41341	4081.Solyc09g075440.2.1
Q84MC7	3702.AT1G01360.1
Q41220	3702.AT4G38850.1
P93004	3702.AT4G35100.2
Q84M24	3702.AT2G41700.1
Q38846	3702.AT2G40940.1
O88884	10116.ENSRNOP00000052543
P15205	10116.ENSRNOP00000023460
P20272	10116.ENSRNOP00000010850
P11152	10090.ENSMUSP00000015712
Q9LK96	3702.AT3G15090.1
Q9FZ33	3702.AT1G54990.1
Q7X6T3	3702.AT4G22214.1
O82733	3702.AT5G43380.1
Q9H3U1	9606.ENSP00000407487
Q9WTW1	10116.ENSRNOP00000041016
Q9LX74	3702.AT3G46210.6
Q9ZNZ7	3702.AT5G04140.2
Q92890	9606.ENSP00000263202
P42356	9606.ENSP00000255882
P63151	9606.ENSP00000325074
O75122	9606.ENSP00000417518
Q94BT0	3702.AT5G20280.1
D3ZZK3	10116.ENSRNOP00000051316
Q9Y592	9606.ENSP00000380911
P40029	4932.YER042W
Q948J9	3702.AT4G31050.1
Q9ZNT9	3702.AT2G35670.1
D3ZBQ1	10116.ENSRNOP00000000327
Q7XJK5	3702.AT5G27960.1
Q9SP08	3702.AT3G61620.2
Q8LCW9	3702.AT1G01100.2
Q14192	9606.ENSP00000386665
O04027	3702.AT1G09030.1
Q9SVQ1	3702.AT4G13260.1
Q68FP8	10116.ENSRNOP00000017029
Q9FLF0	3702.AT5G39850.1
Q9FJ07	3702.AT5G49330.1
P06238	10116.ENSRNOP00000019346
Q13393	9606.ENSP00000342793
Q9C952	3702.AT1G61010.2
Q9R1L5	10090.ENSMUSP00000105363
Q99459	9606.ENSP00000360532
Q8LF80	3702.AT1G76540.1
Q9M898	3702.AT3G02420.1
Q9C901	3702.AT3G06610.1
Q7TQN4	10116.ENSRNOP00000044552
Q42581	3702.AT2G35390.2
Q8L7E5	3702.AT5G11390.1
P41151	3702.AT4G17750.1
Q9LUN0	3702.AT3G17668.1
Q9SRZ8	3702.AT1G65910.1
Q8VYF7	3702.AT1G71260.1
Q3KR92	10116.ENSRNOP00000060104
Q8WXA9	9606.ENSP00000334538
Q9SIC8	3702.AT2G31410.1
Q9QY17	10116.ENSRNOP00000060074
Q9Y4F9	9606.ENSP00000482957
P18621	9606.ENSP00000397798
Q9ZR12	3702.AT4G03190.1
C0SVS4	3702.AT5G45580.1
Q6P4Z9	10116.ENSRNOP00000026581
Q93V99	3702.AT4G04890.1
Q3KR97	10116.ENSRNOP00000057568
O22921	3702.AT2G30250.1
O81078	3702.AT2G29100.1
Q4QQT3	10116.ENSRNOP00000014484
O64538	3702.AT1G79130.1
O43303	9606.ENSP00000370803
P31007	7227.FBpp0290503
Q38847	3702.AT5G13790.1
P35565	10116.ENSRNOP00000040859
Q84VW0	3702.AT4G15930.1
Q8S897	3702.AT2G27220.2
P61765	10116.ENSRNOP00000021189
Q93W03	3702.AT3G56130.1
P97879	10116.ENSRNOP00000005539
Q5XIN6	10116.ENSRNOP00000022540
O48917	3702.AT4G33030.1
P10860	10116.ENSRNOP00000013789
Q9LW88	3702.AT3G15970.1
Q30201	9606.ENSP00000417404
Q8H136	3702.AT3G01540.2
Q5XIM0	10116.ENSRNOP00000022632
Q8GY87	3702.AT1G53025.1
Q9LX13	3702.AT5G10160.1
Q9ASU6	3702.AT1G42440.1
D4A7I6	10116.ENSRNOP00000011326
Q9FZK1	3702.AT1G27340.1
Q4AE70	10116.ENSRNOP00000042739
Q56Z59	3702.AT1G72160.1
Q8H0U4	3702.AT2G16950.1
Q5NGC3	177416.FTT_0923
Q8VZJ5	3702.AT5G23575.1
Q4V8A2	10116.ENSRNOP00000007963
Q9SXJ7	3702.AT3G48870.1
Q9C9Q5	3702.AT1G75110.1
A0A1I9LQF0	3702.AT3G53250.1
Q9LFQ3	3702.AT5G15020.1
Q9SXY1	3702.AT5G64630.2
Q8LFH5	3702.AT5G40260.1
O88900	10116.ENSRNOP00000046233
Q9LYW3	3702.AT5G03220.1
Q9LK95	3702.AT3G27810.1
P30366	3702.AT2G29400.1
P25857	3702.AT1G42970.1
O00571	9606.ENSP00000382840
P35435	10116.ENSRNOP00000049879
Q9ZNU9	3702.AT2G27580.1
Q07099	3702.AT1G59830.1
Q9SKI2	3702.AT2G06530.1
Q9FNZ5	3702.AT1G02450.1
P32826	3702.AT3G10410.1
Q9SJG4	3702.AT2G42940.1
Q9EPB1	10116.ENSRNOP00000017271
Q9FJX0	3702.AT5G67530.1
P50878	10116.ENSRNOP00000013462
Q9LIJ8	3702.AT3G22970.1
Q9LSW5	3702.AT5G43460.1
Q39237	3702.AT5G65210.2
Q9AR19	3702.AT3G54610.1
Q9FE06	3702.AT5G64260.1
Q9SJU9	3702.AT2G21280.1
Q9ASZ1	3702.AT4G00270.1
Q9UNE7	9606.ENSP00000219548
Q6AY21	10116.ENSRNOP00000003346
Q5NGG6	177416.FTT_0876c
Q8LC03	3702.AT1G69780.1
P63319	10116.ENSRNOP00000019825
Q9LZ60	3702.AT5G02420.1
P53667	9606.ENSP00000336740
Q08209	9606.ENSP00000378323
P36370	10116.ENSRNOP00000000529
Q6AYS3	10116.ENSRNOP00000062425
O08838	10116.ENSRNOP00000017102
D3ZIX4	10116.ENSRNOP00000032882
Q9FIX1	3702.AT5G39730.1
Q8VYV2	3702.AT1G56000.1
Q9SYX2	3702.AT2G46340.1
P0DL28	10116.ENSRNOP00000059618
F1M2M6	10116.ENSRNOP00000047902
Q8LB17	3702.AT3G58460.2
Q9FJN9	3702.AT5G65260.1
Q13200	9606.ENSP00000310129
Q15424	9606.ENSP00000467423
Q9CYR0	10090.ENSMUSP00000031971
Q9LST0	3702.AT5G60160.1
P0C7T5	9606.ENSP00000415822
O65421	3702.AT4G21560.3
Q8GXX7	3702.AT3G02830.1
P20595	10116.ENSRNOP00000062785
Q8GUL2	3702.AT5G62600.1
Q6QI16	10116.ENSRNOP00000049155
Q9SZN7	3702.AT4G38580.1
Q6AXW2	10116.ENSRNOP00000013852
Q9SKA5	3702.AT1G22630.1
G3V8R0	10116.ENSRNOP00000027702
